,Date,Station,TowTime,Tide,BottomDepth,CableOut,Duration,NetMeterSerial,NetMeterStart,NetMeterEnd,NetMeterCheck,trawl_key,Temp,TopEC,BottomEC,Secchi,Turbidity,Lat,Long,Catch,1/4 Subsampled,1/2 Subsampled,CatchID,3mm,4mm,5mm,6mm,7mm,8mm,9mm,10mm,11mm,12mm,13mm,14mm,15mm,16mm,17mm,18mm,19mm,20mm,21mm,22mm,23mm,24mm,25mm,26mm,27mm,28mm,29mm,30mm,kfactor,TopSal,BottomSal,Volume,dens_3-5,dens_6-7,dens_8-9,dens_10-11,dens_12-13,dens_14+,dens_21+,lat_dd,lon_dd,lat_dd_stn,lon_dd_stn,lfs_region,lfs_region_num,dn,Year,Month,survey_num,dens_gt_12
1421,3/3/2015 0:00,345,1899-12-30 09:13:00,4,16,75,10,24565,956466,976604,20138,20150303_345,14.1,13500,13660,33,35,38-13-29.5,122-18-29.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,10.06892904,10.19604824,200.2325366,0,0,0,0,0,0,0,38.22486111,-122.3082222,38.23177778,-122.29275,Napa_Sonoma,14,735660.384,2015,3,5,0
1422,3/3/2015 0:00,716,1899-12-30 09:38:00,2,30,125,10,24590,362296,380836,18540,20150303_716,13.3,361,365,44,20,38-14-20.7,121-41-01.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.225311267,0.227783991,184.3435906,0,0,0,0,0,0,0,38.23908333,-121.6837222,38.25827778,-121.6916389,Cache_Slough_Complex,4,735660.4014,2015,3,5,0
1423,3/3/2015 0:00,346,1899-12-30 09:43:00,4,17,75,10,24565,976604,995258,18654,20150303_346,14.3,10080,11010,34,37,38-14-07.9,122-17-14.3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,7.306603858,8.034248402,185.4770949,0,0,0,0,0,0,0,38.23552778,-122.2873056,38.24091667,-122.2853611,Napa_Sonoma,14,735660.4049,2015,3,5,0
1424,3/3/2015 0:00,347,1899-12-30 09:55:00,4,8,60,10,24565,995258,14006,18748,20150303_347,14.2,6830,7740,35,26,38-15-16.9,122-17-03.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,4.821887278,5.51335031,186.4117388,0,0,0,0,0,0,0,38.25469444,-122.2843889,38.25491667,-122.2834167,Napa_Sonoma,14,735660.4132,2015,3,5,0
1425,3/3/2015 0:00,723,1899-12-30 09:58:00,2,35,140,10,24590,380836,399636,18800,20150303_723,13.5,342,344,45,25,38-14-20.2,121-40-19.2,1,0,0,3885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.212058616,0.213230104,186.9287758,5.34963114,0,0,0,0,0,0,38.23894444,-121.672,38.2425,-121.6697222,Cache_Slough_Complex,4,735660.4153,2015,3,5,0
1426,3/3/2015 0:00,348,1899-12-30 10:23:00,4,13,60,10,24565,14006,31731,17725,20150303_348,14.4,4274,4840,37,30,38-16-26.9,122-17-01.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,2.908293834,3.319578229,176.2400293,0,0,0,0,0,0,0,38.27413889,-122.2838333,38.27308333,-122.2846389,Napa_Sonoma,14,735660.4326,2015,3,5,0
1427,3/3/2015 0:00,711,1899-12-30 10:39:00,2,12,60,10,24590,399739,419096,19357,20150303_711,13.2,233,238,105,7,38-10-36.2,121-39-42.5,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.144204952,0.147345051,192.4670379,0,0,0,0,0,0,0,38.17672222,-121.6618056,38.17880556,-121.6653056,Confluence,5,735660.4438,2015,3,5,0
1428,3/3/2015 0:00,349,1899-12-30 10:49:00,4,6,45,10,24565,31731,49504,17773,20150303_349,14.5,1708,3098,46,11,38-17-09.0,122-17-05.3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,1.099871608,2.061233284,176.7172943,0,0,0,0,0,0,0,38.28583333,-122.2848056,38.28613889,-122.2833889,Napa_Sonoma,14,735660.4507,2015,3,5,0
1429,3/3/2015 0:00,707,1899-12-30 12:00:00,4,30,125,10,24590,441441,459663,18222,20150303_707,13.7,271,271,49,14,38-06-58.5,121-42-19.9,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.166203933,0.166136097,181.1817103,0,0,0,0,0,0,0,38.11625,-121.7055278,38.1135,-121.7075,Confluence,5,735660.5,2015,3,5,0
1430,3/3/2015 0:00,705,1899-12-30 12:24:00,4,12,60,10,24590,459663,478291,18628,20150303_705,13.7,319,321,33,22,38-06-00.7,121-42-28.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.196439144,0.197670631,185.2185764,0,0,0,0,0,0,0,38.10019444,-121.7079722,38.08711111,-121.7091667,Confluence,5,735660.5167,2015,3,5,0
1431,3/3/2015 0:00,706,1899-12-30 12:51:00,4,32,125,10,24590,478363,497898,19535,20150303_706,14,288,296,26,30,38-05-04.9,121-44-57.2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.175567332,0.180488449,194.2368955,0,0,0,0,0,0,0,38.08469444,-121.7492222,38.08519444,-121.7506944,Confluence,5,735660.5354,2015,3,5,0
1432,3/3/2015 0:00,704,1899-12-30 13:21:00,4,30,125,10,24590,497898,516969,19071,20150303_704,14.9,835,971,27,53,38-03-57.1,121-47-20.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.515196156,0.602639065,189.6233342,0,0,0,0,0,0,0,38.06586111,-121.7890833,38.06916667,-121.7752778,Confluence,5,735660.5563,2015,3,5,0
1433,3/3/2015 0:00,703,1899-12-30 13:50:00,4,12,60,10,24590,516969,535049,18080,20150303_703,14.2,1102,1552,26,43,38-03-10.6,121-47-54.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.700240535,1.002056892,179.7698014,0,0,0,0,0,0,0,38.05294444,-121.7984444,38.04219444,-121.7952222,Confluence,5,735660.5764,2015,3,5,0
1434,3/4/2015 0:00,405,1899-12-30 06:55:00,2,9,45,10,24565,49504,67085,17581,20150304_405,13.3,14870,18970,33,52,38-02-20.0,122-08-41.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,11.41523212,14.87281093,174.8082344,0,0,0,0,0,0,0,38.03888889,-122.1449444,38.03969444,-122.1505,Carquinez_Strait,7,735661.2882,2015,3,5,0
1435,3/4/2015 0:00,411,1899-12-30 07:19:00,2,9,45,10,24565,67085,85908,18823,20150304_411,13.7,13630,14520,32,29,38-03-02.6,122-04-53.3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,10.27973492,11.00763185,187.1574653,0,0,0,0,0,0,0,38.05072222,-122.0814722,38.05130556,-122.0833056,Suisun_Bay,6,735661.3049,2015,3,5,0
1436,3/4/2015 0:00,501,1899-12-30 07:43:00,2,29,110,10,24565,85908,104816,18908,20150304_501,13.1,8960,9660,28,61,38-04-35.9,122-01-53.3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,6.639687186,7.196755144,188.002622,0,0,0,0,0,0,0,38.07663889,-122.0314722,38.08822222,-122.0035833,Suisun_Bay,6,735661.3215,2015,3,5,0
1437,3/4/2015 0:00,519,1899-12-30 08:04:00,2,9,45,10,24565,104816,122789,17973,20150304_519,13,5800,5920,27,59,38-04-17.3,121-57-48.1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,4.175919242,4.267808732,178.7058983,0,0,0,0,0,0,0,38.07147222,-121.9633611,38.07230556,-121.9596944,Suisun_Bay,6,735661.3361,2015,3,5,0
1438,3/4/2015 0:00,504,1899-12-30 08:26:00,2,19,75,10,24565,122789,142122,19333,20150304_504,13.5,7170,8330,30,39,38-03-12.9,121-59-12.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,5.172211771,6.073838764,192.2284055,0,0,0,0,0,0,0,38.05358333,-121.9866667,38.06105556,-122.0137222,Suisun_Bay,6,735661.3514,2015,3,5,0
1439,3/24/2015 0:00,809,1899-12-30 07:35:00,4,46,155,10,24565,142307,161880,19573,20150324_809,16.4,1390,1380,37,39,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.845148431,0.8382881,194.6147303,0,0,0,0,0,0,0,,,38.0525,-121.6891944,Confluence,5,735681.316,2015,3,6,0
1440,3/24/2015 0:00,901,1899-12-30 08:21:00,4,6,45,10,24565,161880,180706,18826,20150324_901,16.6,553,560,73,11,38-02-37.4,121-36-39.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.322296067,0.326489245,187.1872943,0,0,0,0,0,0,0,38.04372222,-121.6110556,38.04827778,-121.59525,Central_Delta_and_Franks_Tract,0,735681.3479,2015,3,6,0
1441,3/24/2015 0:00,902,1899-12-30 08:58:00,1,24,90,10,24565,180706,200980,20274,20150324_902,16.5,488,498,90,80,38-01-11.8,121-34-56.2,3,0,0,3946,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.283941527,0.289858873,201.5847873,0,4.960691794,9.921383588,0,0,0,0,38.01994444,-121.5822778,38.01919444,-121.5821944,South_Delta,3,735681.3736,2015,3,6,0
1442,3/24/2015 0:00,915,1899-12-30 09:35:00,1,30,125,10,24565,200957,222903,21946,20150324_915,17.2,421,425,104,7,37-56-45.6,121-34-08.5,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.239809336,0.242064721,218.2095167,0,0,0,0,0,0,0,37.946,-121.5690278,37.9425,-121.5635,South_Delta,3,735681.3993,2015,3,6,0
1443,3/24/2015 0:00,918,1899-12-30 10:18:00,1,24,90,10,24565,222903,242978,20075,20150324_918,17.6,438,440,99,6,37-51-41.2,121-34-10.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.247422769,0.248513166,199.6061263,0,0,0,0,0,0,0,37.86144444,-121.5696667,37.85930556,-121.5688056,South_Delta,3,735681.4292,2015,3,6,0
1444,3/24/2015 0:00,914,1899-12-30 11:28:00,2,26,110,10,24565,243175,262861,19686,20150324_914,17.6,372,375,168,3,37-58-10.6,121-31-36.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.20917541,0.21084124,195.7382915,0,0,0,0,0,0,0,37.96961111,-121.5268333,37.9715,-121.52,South_Delta,3,735681.4778,2015,3,6,0
1445,3/24/2015 0:00,912,1899-12-30 13:03:00,2,40,155,10,24565,262855,286760,23905,20150324_912,18.3,990,1020,67,5,37-58-03.6,121-22-11.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.566364058,0.583981525,237.6878929,0,0,0,0,0,0,0,37.96766667,-121.3699444,37.966,-121.3673056,South_Delta,3,735681.5438,2015,3,6,0
1446,3/24/2015 0:00,910,1899-12-30 13:37:00,2,36,140,10,24565,288204,308627,20423,20150324_910,17.8,470,500,48,6,37-59-57.4,121-26-52.2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.264806984,0.282127028,203.0662973,0,0,0,0,0,0,0,37.99927778,-121.4478333,38.00180556,-121.4486944,South_Delta,3,735681.5674,2015,3,6,0
1447,3/24/2015 0:00,906,1899-12-30 14:08:00,2,38,140,10,24565,308837,328475,19638,20150324_906,17.7,330,334,72,6,38-03-03.9,121-30-24.3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.184546639,0.186754296,195.2610266,0,0,0,0,0,0,0,38.05108333,-121.50675,38.05169444,-121.509,Central_Delta_and_Franks_Tract,0,735681.5889,2015,3,6,0
1448,3/24/2015 0:00,919,1899-12-30 14:49:00,2,23,90,10,24565,328516,346118,17602,20150324_919,18.1,244,251,157,3,38-06-18.7,121-29-36.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.134239966,0.138137658,175.0170379,0,0,0,0,0,0,0,38.10519444,-121.4933333,38.10480556,-121.492,North_and_South_Forks_Mokelumne_River,2,735681.6174,2015,3,6,0
1449,3/25/2015 0:00,815,1899-12-30 07:15:00,4,12,60,10,24565,346106,363158,17052,20150325_815,16.9,309,311,83,9,38-05-04.1,121-34-17.3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.17581677,0.176956411,169.5483769,0,0,0,0,0,0,0,38.08447222,-121.5714722,38.08,-121.5698056,Central_Delta_and_Franks_Tract,0,735682.3021,2015,3,6,0
1450,3/25/2015 0:00,812,1899-12-30 07:42:00,4,20,90,10,24565,363207,382060,18853,20150325_812,16.7,514,500,61,14,38-05-23.0,121-38-24.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.298126075,0.289676067,187.4557559,0,0,0,0,0,0,0,38.08972222,-121.64,38.09030556,-121.6405,Central_Delta_and_Franks_Tract,0,735682.3208,2015,3,6,0
1451,3/25/2015 0:00,705,1899-12-30 08:25:00,4,12,60,10,24565,382062,402057,19995,20150325_705,17,621,653,35,26,38-06-07.5,121-42-27.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.359892385,0.379059329,198.8106847,0,0,0,0,0,0,0,38.10208333,-121.7076111,38.08711111,-121.7091667,Confluence,5,735682.3507,2015,3,6,0
1452,3/25/2015 0:00,707,1899-12-30 08:42:00,4,32,125,10,24565,402057,420044,17987,20150325_707,17,1518,1639,26,40,38-06-49.0,121-42-32.2,1,0,0,4050,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.913435491,0.989572302,178.8451006,0,5.591430779,0,0,0,0,0,38.11361111,-121.7089444,38.1135,-121.7075,Confluence,5,735682.3625,2015,3,6,0
1453,3/25/2015 0:00,716,1899-12-30 09:23:00,4,45,155,10,24565,420042,440431,20389,20150325_716,17.3,277,289,72,10,38-14-14.5,121-41-00.7,1,0,0,4055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.155717688,0.162534269,202.7282346,4.932712023,0,0,0,0,0,0,38.23736111,-121.6835278,38.25827778,-121.6916389,Cache_Slough_Complex,4,735682.391,2015,3,6,0
1454,3/25/2015 0:00,723,1899-12-30 09:42:00,1,38,140,10,24565,440431,458415,17984,20150325_723,17.4,271,267,119,6,38-14-17.1,121-40-21.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.151909834,0.149547972,178.8152715,0,0,0,0,0,0,0,38.23808333,-121.6726667,38.2425,-121.6697222,Cache_Slough_Complex,4,735682.4042,2015,3,6,0
1455,3/25/2015 0:00,711,1899-12-30 10:28:00,2,15,75,10,24565,458417,477447,19030,20150325_711,17.7,325,325,82,8,38-10-34.4,121-39-40.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.181681085,0.181648054,189.2156704,0,0,0,0,0,0,0,38.17622222,-121.6613333,38.17880556,-121.6653056,Confluence,5,735682.4361,2015,3,6,0
1456,3/25/2015 0:00,706,1899-12-30 11:08:00,2,32,125,10,24565,477448,494451,17003,20150325_706,17.4,2687,3005,23,39,38-05-09.1,121-45-01.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,1.650137867,1.856601586,169.0611689,0,0,0,0,0,0,0,38.08586111,-121.7502778,38.08519444,-121.7506944,Confluence,5,735682.4639,2015,3,6,0
1457,3/25/2015 0:00,704,1899-12-30 11:31:00,2,33,125,10,24565,494459,511216,16757,20150325_704,17.6,3327,4516,21,38,38-04-00.0,121-47-16.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,2.05877497,2.846863318,166.615186,0,0,0,0,0,0,0,38.06666667,-121.7879722,38.06916667,-121.7752778,Confluence,5,735682.4799,2015,3,6,0
1458,3/25/2015 0:00,703,1899-12-30 11:53:00,2,6,45,10,24565,511218,530601,19383,20150325_703,17.6,3042,4142,33,24,38-03-03.7,121-47-47.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,1.872472236,2.597622681,192.7255565,0,0,0,0,0,0,0,38.05102778,-121.7965833,38.04219444,-121.7952222,Confluence,5,735682.4951,2015,3,6,0
1459,3/25/2015 0:00,513,1899-12-30 12:27:00,2,52,155,10,24565,530601,549925,19324,20150325_513,17.6,6640,7360,38,24,38-03-30.8,121-52-10.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,4.297654669,4.795638785,192.1389183,0,0,0,0,0,0,0,38.05855556,-121.8696111,38.05830556,-121.868,Confluence,5,735682.5188,2015,3,6,0
1460,3/25/2015 0:00,508,1899-12-30 12:50:00,2,40,155,10,24565,549925,568016,18091,20150325_508,17.7,8070,9120,28,37,38-02-48.2,121-54-59.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,5.284134674,6.023382032,179.8791746,0,0,0,0,0,0,0,38.04672222,-121.9165833,38.0455,-121.9188056,Suisun_Bay,6,735682.5347,2015,3,6,0
1461,3/25/2015 0:00,520,1899-12-30 13:15:00,2,45,155,10,24565,568016,586866,18850,20150325_520,17.2,4666,4720,28,37,38-01-55.3,121-51-51.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,2.97765642,3.012677252,187.4259268,0,0,0,0,0,0,0,38.03202778,-121.8642778,38.03280556,-121.8693056,Confluence,5,735682.5521,2015,3,6,0
1462,3/25/2015 0:00,801,1899-12-30 13:36:00,2,20,90,10,24565,586866,605116,18250,20150325_801,17.4,3984,4006,27,39,38-02-33.8,121-50-40.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,2.504744773,2.518816533,181.4601148,0,0,0,0,0,0,0,38.04272222,-121.8444444,38.04369444,-121.844,Confluence,5,735682.5667,2015,3,6,0
1463,3/25/2015 0:00,804,1899-12-30 14:02:00,2,33,125,10,24565,605116,622966,17850,20150325_804,18,1570,1685,31,30,38-01-00.1,121-47-26.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.923775378,0.994506214,177.4829068,0,0,0,0,0,0,0,38.01669444,-121.7906667,38.01819444,-121.797,Confluence,5,735682.5847,2015,3,6,0
1464,3/26/2015 0:00,504,1899-12-30 07:13:00,4,24,90,10,24565,622967,643311,20344,20150326_504,16.7,13320,16080,44,17,38-02-59.7,121-58-53.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,9.293286654,11.39443821,202.2807987,0,0,0,0,0,0,0,38.04991667,-121.9815556,38.06105556,-122.0137222,Suisun_Bay,6,735683.3007,2015,3,6,0
1465,3/26/2015 0:00,519,1899-12-30 07:34:00,4,8,45,10,24565,643306,662288,18982,20150326_519,16.9,12610,12850,31,28,38-04-23.7,121-57-31.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,8.715509463,8.894145638,188.7384055,0,0,0,0,0,0,0,38.07325,-121.9587778,38.07230556,-121.9596944,Suisun_Bay,6,735683.3153,2015,3,6,0
1466,3/26/2015 0:00,501,1899-12-30 08:00:00,4,34,125,10,24565,662288,683255,20967,20150326_501,16.4,16330,16410,36,28,38-04-24.7,122-01-33.9,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,11.67691441,11.73415076,208.4753001,0,0,0,0,0,0,0,38.07352778,-122.0260833,38.08822222,-122.0035833,Suisun_Bay,6,735683.3333,2015,3,6,0
1467,3/26/2015 0:00,411,1899-12-30 08:29:00,1,9,45,10,24565,683255,700148,16893,20150326_411,16.4,19080,25940,47,16,38-03-07.2,122-04-43.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,13.83104457,19.34806656,167.9674367,0,0,0,0,0,0,0,38.052,-122.0786111,38.05130556,-122.0833056,Suisun_Bay,6,735683.3535,2015,3,6,0
1468,3/26/2015 0:00,405,1899-12-30 08:58:00,2,9,45,10,24565,700148,721218,21070,20150326_405,16.7,25120,29010,92,8,38-02-23.0,122-08-48.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,18.54147615,21.71640505,209.4994312,0,0,0,0,0,0,0,38.03972222,-122.1468889,38.03969444,-122.1505,Carquinez_Strait,7,735683.3736,2015,3,6,0
1469,3/26/2015 0:00,418,1899-12-30 09:23:00,2,29,110,10,24565,721218,740276,19058,20150326_418,16.7,20500,28560,70,9,38-04-00.4,122-05-51.5,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,14.84606872,21.34095923,189.494075,0,0,0,0,0,0,0,38.06677778,-122.0976389,38.06480556,-122.0978056,Suisun_Bay,6,735683.391,2015,3,6,0
1470,3/26/2015 0:00,602,1899-12-30 09:48:00,2,9,45,10,24565,740276,758285,18009,20150326_602,17.2,13400,14820,34,24,38-06-49.8,122-02-37.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,9.239239928,10.3032063,179.063847,0,0,0,0,0,0,0,38.11383333,-122.0436111,38.114,-122.0461944,Suisun_Bay,6,735683.4083,2015,3,6,0
1471,3/26/2015 0:00,606,1899-12-30 10:23:00,2,19,75,10,24565,758285,775474,17189,20150326_606,17.4,6480,6990,24,54,38-10-09.4,122-01-27.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,4.207342256,4.561744007,170.9105706,0,0,0,0,0,0,0,38.16927778,-122.0243889,38.16947222,-122.0256667,Suisun_Marsh,8,735683.4326,2015,3,6,0
1472,3/26/2015 0:00,609,1899-12-30 11:16:00,2,29,110,10,24565,775474,794955,19481,20150326_609,17.6,5660,5710,19,43,38-10-01.6,121-56-34.2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,3.623162666,3.656045205,193.6999724,0,0,0,0,0,0,0,38.16711111,-121.9428333,38.16719444,-121.938,Suisun_Marsh,8,735683.4694,2015,3,6,0
1473,3/26/2015 0:00,610,1899-12-30 11:50:00,2,14,60,10,24565,794955,815557,20602,20150326_610,17.9,4140,4979,33,25,38-07-22.0,121-53-20.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,2.577735656,3.136651076,204.8460978,0,0,0,0,0,0,0,38.12277778,-121.8888889,38.11880556,-121.8891944,Suisun_Marsh,8,735683.4931,2015,3,6,0
1474,1/4/2016 0:00,804,1899-12-30 08:20:00,4,33,125,10,24567,891228,911484,20256,20160104_804,8.2,3302,5950,39,26,38-00-59.7,121-47-31.1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,2.611700625,4.888591262,201.4058129,0,0,0,0,0,0,0,38.01658333,-121.7919722,38.01819444,-121.797,Confluence,5,735967.3472,2016,1,1,0
1475,1/4/2016 0:00,809,1899-12-30 08:20:00,4,44,155,10,24590,,561138,20375,20160104_809,7.9,1049,1085,48,23,38-03-06.2,121-41-37.3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.787188537,0.814869247,202.5890323,0,0,0,0,0,0,0,38.05172222,-121.6936944,38.0525,-121.6891944,Confluence,5,735967.3472,2016,1,1,0
1476,1/4/2016 0:00,520,1899-12-30 08:52:00,4,37,140,10,24567,911484,929157,17673,20160104_520,8.5,11250,14520,51,22,38-02-03.1,121-52-18.3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,9.616589551,12.66686066,175.7229923,0,0,0,0,0,0,0,38.03419444,-121.87175,38.03280556,-121.8693056,Confluence,5,735967.3694,2016,1,1,0
1477,1/4/2016 0:00,901,1899-12-30 09:15:00,4,9,45,10,24590,561138,582436,21298,20160104_901,7.9,866,847,53,20,38-02-44.5,121-36-56.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.644372995,0.629543739,211.7664397,0,0,0,0,0,0,0,38.04569444,-121.6157222,38.04827778,-121.59525,Central_Delta_and_Franks_Tract,0,735967.3854,2016,1,1,0
1478,1/4/2016 0:00,508,1899-12-30 09:40:00,4,59,155,10,24567,929158,948111,18953,20160104_508,8.4,11810,19590,79,12,38-02-38.7,121-54-47.5,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,10.1633869,17.58658983,188.4500579,0,0,0,0,0,0,0,38.04408333,-121.9131944,38.0455,-121.9188056,Suisun_Bay,6,735967.4028,2016,1,1,0
